,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
153,153,0.35401193827998884,0.8905945602728396,0.8359482543809074,0.8421597486282248,0.4938361942768097,0.4954
154,154,0.361199965890573,0.8917087632782605,0.8642136576224346,0.8703503291056989,0.5085439682006836,0.5107
155,155,0.34844624023048243,0.8937412184111926,0.8842458542512388,0.8891971956825183,0.5159082412719727,0.5163
156,156,0.33175282393183025,0.8998919895717076,0.8801771499672715,0.8863201530612245,0.5057388544082642,0.5111
157,157,0.33711254018910075,0.8971469645597496,0.8891001878952494,0.8938250565556412,0.5123358964920044,0.5143
158,158,0.3330463833954869,0.8982679405990912,0.886024784068672,0.8914086566230266,0.5077744126319885,0.5096
159,159,0.32852529567115163,0.9000491706692443,0.8949798941612244,0.9002466036532538,0.5164084434509277,0.5203
160,160,0.34418792566474604,0.8947794388751594,0.8765682809206904,0.8818874542741625,0.5010109543800354,0.5054
161,161,0.3592214705992718,0.8893005993901467,0.8785128605609037,0.8837747731757797,0.503216028213501,0.5032
162,162,0.3504918698145419,0.8935008924834582,0.8823438992305678,0.8884729525654601,0.5114267468452454,0.5149
163,163,0.34520347568453574,0.894677531962492,0.8865471640411688,0.8920065520311898,0.512970507144928,0.5144
164,164,0.33300417692077405,0.8969510136818399,0.8769593834877014,0.8828880830044282,0.5056211948394775,0.507
165,165,0.3331839554772085,0.8988609313964844,0.8903173719133649,0.8947388212360416,0.5136918425559998,0.5116
166,166,0.3347866580802567,0.8988202931929608,0.8791403429848808,0.8844734459231806,0.5127013921737671,0.5162
167,167,0.34226876679731877,0.8958725442691725,0.8877008009930046,0.8932944713852522,0.509099006652832,0.51
168,168,0.3353418385495945,0.8977324038135762,0.8850346657694602,0.8896281316182134,0.5034446716308594,0.5035
169,169,0.33790341567020027,0.8978102547781808,0.8809667716220934,0.887146301622064,0.5068312883377075,0.5107
170,170,0.3370245427501445,0.8976748719507334,0.8855945662576326,0.891963684058529,0.5098651647567749,0.5112
171,171,0.33364817865040836,0.898295344138632,0.8485872514393865,0.8545813077589527,0.49984654784202576,0.4995
172,172,0.33783209445525186,0.8977914926957111,0.8774371585067438,0.8829121492346939,0.5031275153160095,0.5035
173,173,0.3441934664638675,0.8958424937968351,0.8741757103375026,0.8799489946332306,0.5042781233787537,0.5062
